Company Name,Rating,Job Title,Location
FORMAT Software Service GmbH,3.0,Machine Learning Engineer & Data Scientist (m/w/d),Dreieich
SVA System Vertrieb Alexander GmbH,4.0,Data Scientist (m/w/d),Aachen
Universitätsklinikum Köln,3.9,Data Scientist (w/m/d) für ein KI-Projekt in der onkologischen Forschung am CIO,Köln
Qimia GmbH,3.9,Data Engineer / Data Scientist (M/F/D),Köln
BioNTech AG,3.9,Scientist* Autoimmunity (temporary replacement),Mainz
Synamic Technologies UG,3.7,(Junior) Data Scientist,Darmstadt
Amazon Development Center Germany GmbH,3.6,"Applied Scientist (MT), ASIN Localization",Berlin
HUK-COBURG Versicherungsgruppe,4.1,Data Scientist (w/m/d),Coburg
CENTOGENE GmbH,3.6,"Clinical Scientist Array Analysis (m/f/d) in Rostock, Berlin, Belgrade or Remote",Rostock
Amazon Development Center Germany GmbH,3.1,"Postdoctoral Scientist, Customer Engagement Technology",Tübingen
Diese Webseite wird von der Schwarz Produktion Stiftung & Co. KG,4.0,Data Scientist für die Prototypenentwicklung (w/m/d),Weißenfels
BI Pharma GmbH&Co.KG,4.2,Principal Scientist Computational Biology,Biberach an der Riß
Aeropharm GmbH,3.3,Senior Formulation Scientist,Rudolstadt
KWS Group,4.2,Scientist (m/f/d) in Quantitative Genetics for Trait Discovery,Einbeck
Springer Nature,3.5,Data Scientist (m/f/div) (PhD) in Biophysics,Erlangen
constellr GmbH,4.1,Senior Remote Sensing Scientist,Home office
TRON,3.5,"Bioinformatic Scientist, Referenz: „51004-24-02-WAPRO“",Mainz
BI Pharma GmbH&Co.KG,3.7,Senior Principal Scientist - Pharmacometrics,Biberach an der Riß
solexas GmbH,4.9,Data Scientist (m/w/d),Dresden
IABG,3.7,Data Scientist Schwerpunkt Materiallogistik (gn),Ottobrunn
CLAAS KGaA mbH,3.6,Praktikum Data Scientist im Produktkomplexitätsmanagement,Harsewinkel
Office of Intramural Training & Education,3.2,Staff Scientist with The Laboratory of Biochemistry and Genetics,Lower Saxony
NorCom Information Technology GmbH & Co. KGaA,3.5,Senior Data Scientist (M/W/D) NLP in München,Munich
BNP Paribas,3.8,Data Scientist / Analyst (m/w/d),Oberhaching
Pwc Germany,4.0,Data Scientist / Data Analyst (w/m/d),Leipzig
Proteros biostructures GmbH,4.0,Research Scientist MASS SPECTROMETRY-PROTEIN SCIENCE (gn),Munich
smartcon GmbH,3.9,Data Scientist 2023,Mainz
Helmholtz Zentrum München,3.4,Staff scientist Bioinformatics (f/m/x) - Next Generation Sequencing,Oberschleißheim
Finanz Informatik GmbH & Co. KG,3.3,Senior Data Scientist Meldewesen Liquidität (m/w/d),Frankfurt am Main
AMAI GmbH,3.9,Senior Data Scientist (m/w/d),Karlsruhe
Friedrich-Schiller-Universität Jena,4.0,Computer scientist / Game developer (m/d/w),Jena
Mabanaft GmbH & Co. KG,3.7,Lead Data Engineer - Data Platform (m/f/d) Hamburg,Hamburg
Universitätsklinikum Frankfurt,3.7,"(Bio-) Statistikerin / Statistiker / Data Scientist - Klinik für Anästhesiologie, Intensivmedizin und Schmerztherapie",Frankfurt am Main
Collaboration Betters The World GmbH,3.1,(Senior) Data Scientist (M/W/D),Frankfurt am Main
Forschungszentrum Jülich,3.7,Staff Scientist / PostDoc – Machine Learning for Scientific Applications,Jülich
BID Equity GmbH,3.9,(Senior) Data Scientist (m/w/x),Hamburg
SMA Solar Technology AG,2.7,Werkstudent :in - Data Scientist in der Auftragsabwicklung,Kassel
singularIT GmbH,5.0,Data Scientist (m/w/d) Vollzeit/Teilzeit,Lübeck
ALTEN Consulting Services GmbH,3.1,Machine Learning Engineer / Data Scientist (all gender),Munich
Westhouse Group GmbH,3.3,Data Scientist (m/w/d),Stuttgart
HUK-COBURG Versicherungsgruppe,3.9,Senior Data Scientist Claims – Image Recognition (w/m/d),Coburg
Keysight Technologies,4.0,Measurement Scientist - Optical Components,Böblingen
PIA Media,4.2,(Senior) Data Scientist (all genders) Schwerpunkt Machine Learning & Analytics,Hamburg
Simtra BioPharma Solutions,4.0,Development Scientist (m/f/x),Halle (Westf.)
Resolve BioSciences GmbH,2.4,Scientist - Computational Biology [m/f/d],Monheim am Rhein
Bioweg,3.4,Research Scientist - Green Chemistry,Monheim am Rhein
nuvo,4.3,Senior Data Scientist (gn),Home office
Springer Nature,4.1,Staff scientist Bioinformatics (f/m/x) - Next Generation Sequencing,Germany
ENTEGA AG,3.8,Mathematiker / Informatiker (w/m/d) als Data Scientist,Darmstadt
Scalable GmbH,5.0,(Senior) Data Scientist (m/f/x) onsite or remote (in Germany or Austria),Berlin
Charité,4.2,Wissenschaftliche Mitarbeitende / Data Scientist / Machine Learning Engineer (d/w/m) - DM.48.24a,Germany
Capgemini Engineering,3.8,Data Scientist in der Versicherungsbranche (w/m/d),Düsseldorf
Stadler Signalling Deutschland GmbH,3.5,"DATA SCIENTIST ENGINEER (M/W/D) DIGITAL SOLUTIONS – BRAUNSCHWEIG, BERLIN",Berlin
ARTEFACT Germany,3.9,Senior Data Scientist (m/w/d),Hamburg
Finanz Informatik GmbH & Co. KG,5.0,Data Scientist / -analyst / Datenmanager AnaCredit (m/w/d),Frankfurt am Main
SAP,3.8,AI Engineer (f/m/d) & Technology Consultant (f/m/d),Walldorf
parsionate,3.7,Senior Data Scientist (all genders),Stuttgart
Alexander Thamm GmbH,4.3,(Senior) Data Scientist (m/w/d),Allendorf (Eder)
ALDI SÜD,4.2,Data Engineer Advanced Analytics (m/f/d),Mülheim an der Ruhr
CTF SOLAR GmbH,3.9,PostDoc / R&D Scientist (m/f/d),Dresden
Freudenberg Group,3.9,PEM Fuel Cell Scientist (f/m/d),Munich
Beiersdorf AG,4.0,Research Scientist Next Generation Risk Assessment (all genders),Hamburg
Targobank AG,4.2,Senior Specialist/Data Scientist OSS Analytics in Voll- und Teilzeit (w/m/d),Duisburg
Glanos GmbH,4.0,Senior Data Scientist:in,Munich
MB Automation GmbH & Co. KG,2.8,Ausbildung zum/zur Fachinformatiker*in für Anwendungsentwicklung (m/w/d),Roding
STI GmbH,3.7,DATA ENGINEER (M/W/D),Munich
TÜV SÜD Digital Service GmbH,5.0,OpenAI Technical Expert / Data Scientist (f/m/d),Munich
Brunel,3.3,Data Scientist (m/w/d) (w/m/d),Munich
August-Wilhelm Scheer Institut für digitale Produkte und Prozesse gGmbH,4.1,Data Scientist & Engineer (m/w/d),Saarbrücken
Tagueri AG,3.9,Data Scientist Schwerpunkt Energiewende (m/w/d)*,Essen
B. Braun SE,2.8,Senior Data Scientist (w/m/d),Melsungen
Thermo Fisher Scientific,3.4,"Product Evaluation Scientist (m/f/d), fixed-term for 12 months",Bremen
RTL Deutschland GmbH,3.7,Data Engineer - Data Products (f/m/x) 1,Köln
Universitätsklinikum Aachen AöR,4.2,Biomedical scientist (f/m/d),Aachen
pmOne,3.2,(Senior) Data Scientist (w/m/d),Paderborn
Sanofi,4.0,Scientist high-throughput Biophysical Characterization - VIE Contract (W/M/D),Frankfurt am Main
GreenPocket GmbH,4.1,Praktikant:in (m/w/d) - Strategie mit Schwerpunkt Data Science im Smart Energy Startup,Köln
Abstract,4.0,Computer Scientist (3D) ⏤ Onsite/Remote,Stuttgart
Creditplus Bank AG,3.8,(Senior) Data Scientist (m/w/d),Stuttgart
Walldorf Consulting GmbH,3.4,Azure Data Engineer / Scientist (m/w/d),Fürth
SEEPEX GmbH,4.4,DATA PIPELINE ENGINEER / BIG DATA SCIENTIST IOT - INDUSTRIE 4.0 (M/W/D),Bottrop
Deutsches Elektronen-Synchrotron DESY,3.0,Beamline Scientist P02.2,Hamburg
ALDI SÜD,4.0,Senior Data Scientist (m/w/d),Mülheim an der Ruhr
Bertrandt AG,3.3,Junior Data Scientist (m/w/d) im Automotive Bereich,Stuttgart
Flagright,4.5,Data Science Intern (PhD),Berlin
VHV Gruppe,3.7,"Junior/Senior Data Scientist oder Ökonom (m/w/d) Markt-Pricing, Analytik und Strategie",Hannover
ADEAL Systems GmbH,3.5,Data Scientist,Frankfurt am Main
Agile IT Management GmbH,4.2,Senior Data Scientist (m/w/d),Hannover
Döhler,4.7,Senior Data Scientist (m/w/d) AI,Darmstadt
PENNY International,3.6,(Senior) Data Scientist - Strategic Marketing (m/w/d),Köln
Academic Work,4.0,Data Scientist Clinical Safety and Pharmacovigilance (m/w/d),Munich
Fiebig GmbH,4.1,Werkstudenten (w/m/d) Data Scientist,Frankfurt am Main
Merck KGaA,3.8,Computational Scientist mRNA & Gene Design (Full-/Part-time) (all genders),Darmstadt
Flexa,3.3,Angebot von eejobs.de: Öffnet sich in neuem Fenster Senior Energy Data Scientist (d/m/f),Munich
Kienbaum,4.1,Data Scientist (w/m/d),Berlin
Alexander Thamm GmbH,5.0,(Senior) Data Scientist (m/w/d),Munich
Materna Information & Communications SE,3.3,Senior Data Scientist Generative AI (m/w/d),Berlin
FERCHAU,3.5,Data Scientist (m/w/d),Osnabrück
PolarAnalytics,3.3,Data Scientist 100%,Königstein im Taunus
Evotec,3.7,Analytical Scientist (all genders) - iPSC based Therapies,Göttingen
Archer Daniels Midland Company,4.0,Scientist Product Development Beverage,Heidelberg
Universität Witten/Herdecke,4.7,Epidemiologist (Scientist / Postdoc) (m/f/d),Witten
Bruker,3.1,R&D Scientist (m/f/d),Karlsruhe
Bergfreunde GmbH,3.8,Business Analyst - Marketing Planning und Forecasting (m/w/d),Kirchentellinsfurt
MVZ Martinsried GmbH,3.8,Senior Scientist,Germany
Fujitsu,3.8,Senior Consultant Data Analytics (w/m/d),Germany
Solandeo,4.0,Angebot von eejobs.de: Öffnet sich in neuem Fenster Senior Data Scientist (m/w/d),Berlin
Nucleus Health,4.3,Python Data Scientist,Berlin
MathHire.org,4.5,"Referentin / Referenten (m/w/d) als Daten- und KI‑Expert, Data Scientist oder Data Engineer",Berlin
Proteros biostructures GmbH,4.5,Research Scientist BIOPHYSICS WITH FOCUS PLATE-BASED ASSAYS (gn),Munich
Ehrenmüller GmbH,4.7,(SENIOR) DATA SCIENTIST (M/W/D),Kempten (Allgäu)
Elliott Browne International,4.1,Data Scientist (m/w/d)￼,Düsseldorf
Accenture,3.4,Data Scientist Energy Infrastructure (all genders),Berlin
BridgingIT GmbH,4.2,Data Scientist & Machine Learning Engineer (w|m|d),Munich
"Telecommunications, Heinrich Hertz Institute",3.8,Scientist Photonic / Modulators and Photodetectors,Berlin
ABB,3.4,Research Scientist (f/m/d) – Applied Security for Industrial Systems (80-100%),Mannheim
e-domizil GmbH,4.2,Datenanalyst/Data Engineer e-domizil (m/w/d),Münster
ControlExpert GmbH,3.6,(Senior) Data Scientist (gn),Düsseldorf
Autodesk,3.5,AI Research Scientist,Munich
IBM,3.4,Internship: GenAI Consultant und Data Scientist (m/w/x),Hamburg
Schwarz Dienstleistungen,2.0,Werkstudent Data Scientist (m/w/d) - Interne Revision,Heilbronn
JCFINCH,3.1,Data Scientist - Fokus Internet of Things (m/w/d),Munich
osapiens Services GmbH,4.1,Data Scientist (m/w/d),Mannheim
Grabarz & Partner,4.4,(Senior) Data Scientist (all genders),Germany
Hays,3.5,Parenteral formulation and Process Development Scientist (m/f/d),Germany
AbbVie,4.2,Senior Scientist I / Senior Scientist II (all genders) as Bench Scientist Mass Spectrometry ? characterization of neurotoxins and therapeutical proteins (permanent / fulltime),Ludwigshafen am Rhein
JCFINCH,4.2,(Senior) Data Scientist - Analytics (m/w/d),Köln
Onfido,4.0,Staff Applied Scientist (Computer Vision / Machine Learning),Home office
Almedia,3.5,Principal Data Scientist - Machine Learning (f/m/d),Berlin
prognostica GmbH,3.4,Senior Data Scientist (m/w/d),Würzburg
Deutsches GeoForschungsZentrum - GFZ,4.2,Research Scientist in Seismology (f_m_x) [english],Potsdam
Universität Duisburg-Essen,4.1,"research assistant at Universities (Doctoral researcher) (f/m/d, no 155-24)",Essen
ESQlabs GmbH,4.0,Senior/Principal Scientist Systems Pharmacology (m/f/d),Saterland
tetrel GmbH,3.8,Senior Data Scientist (d/w/m),Germany
Capgemini Deutschland,4.0,Data Scientist (w/m/d),Stuttgart
Universität Marburg,3.4,Postdoctoral Scientist,Germany
1&1 Telecommunication SE,4.3,Senior Data Scientist / Data Analyst (w/m/d),Karlsruhe
Forschungszentrum Jülich,4.2,Instrument Scientist / Postdoc - Neutron Project DAPHNE4NFDI,Munich
Pirelli,4.4,Praktikum/Abschlussarbeit Smart Manufacturing Data Scientist,Breuberg
Viega,2.3,"Data Engineer in Attendorn, Köln, Dortmund, remote oder hybrid (m/w/d)",Attendorn
Bertrandt AG,4.2,Senior Data Scientist (m/w/d) im Automotive Bereich,Stuttgart
StartSteps Digital Education GmbH,4.2,Online-Trainer*in - Data Analytics/Data Science/Machine Learning/AI (m/w/d),Berlin
Jobactive GmbH,4.0,"Senior Data Scientist (m/w/d), Köln (remote)",Köln
KLA,3.9,Algorithm Engineer (m/f/d),Weilburg
Capgemini Invent,4.2,(Associate) Consultant (Gen) AI & Data Scientist | AI Garage (m/w/d),Berlin
DEED Consulting GmbH,4.0,Senior Data Scientist | IT Consultant (m/w/d),Langenfeld (Rheinland)
Grover,3.8,Sr. Pricing Data Scientist/Analyst (m/w/x),Berlin
BioNTech AG,3.3,Scientist* Manufacturing-Linker-Payload-Chemistry,Mainz
Risk Solutions,4.0,Data Scientist Weather & Energy Markets,Karlsruhe
Amazon Development Center Germany GmbH - C92,3.6,2024 Applied Scientist Internship (m/w/d),Berlin
ACONEXT Stuttgart GmbH,3.6,Data Scientist (m/w/d),Munich
Verti Versicherung AG,4.6,(Senior) Actuarial Data Scientist (m/w/d),Teltow
Ascent Digital Services DE GmbH,4.0,Senior Data Engineer (M/D/W),Germany
Max-Planck-Institut für Neurobiologie des Verhaltens – caesar,4.0,Postdoctoral Scientist (m/f/d) - Genetics of Behavior,Bonn
ABB,4.3,(Senior) Scientist - Mechanical Actuation Technologies (80-100%),Mannheim
Deutsches Elektronen-Synchrotron DESY,3.3,Postdoctoral research scientist for the European XFEL virtual diagnostics project,Hamburg
Keller Executive Search,4.4,"NLP Engineer / Data Scientist - Madrid, Spain",Berlin
Daiichi Sankyo Europe,4.1,Senior Safety Scientist (m/f/x),Munich
Toom Baumarkt,3.3,Data Engineer (m/w/d),Köln
FERCHAU,4.3,Associate Data Scientist (m/w/d),Germany
BRL Risk Consulting GmbH & Co. KG,4.1,Senior Data Engineer (m/w/d) im Bereich Risk Advisory Services,Home office
Clinical Professionals,4.2,Clinical Application Scientist,Köln
Springer Nature,3.1,Scientist* Personalized Computational Genomics,Mainz
Evotec,4.0,Computational Biologist (all genders),Göttingen
Helmholtz-Zentrum Potsdam - Deutsches GeoForschungsZentrum GFZ,3.5,Research Scientist in Seismology (f_m_x),Potsdam
EcoLab,4.5,Field Application Scientist - Germany/Switzerland,Berlin
umaris GmbH & Co. KG,4.5,Big Data Analyst / Business Analyst im Bereich Automotive / Immobilien (m/w/d),Berlin
Klinikum der Universität München,3.3,iCTU TB Sponsor Medical Expert – Scientist with Opportunity for PhD (m/w/d),Munich
Boston Consulting Group,4.2,Lead Data Scientist (Insurance) - BCG X,Berlin
Greifenberg Personalberatung & Recruitment,4.1,Data Scientist (mwd),Stuttgart
EDAG Engineering GmbH,5.0,DATA ENGINEER* / DATA SCIENTIST* DIGITALISIERUNG IM PRODUKTIONSUMFELD,Fulda
Springer Nature,4.6,Research Scientist in Seismology (f_m_x),Potsdam
Sysmex Inostics GmbH,4.0,Scientist / Team Lead (f/m/x) Production,Hamburg
Hochschule Magdeburg-Stendal,4.1,Wissenschaftlichen Mitarbeiter (m/w/d) - Chief Scientist,Magdeburg
Akkodis Germany Tech Experts GmbH,4.0,Data Scientist*in - hybrides Arbeiten (Remote & Präsenz),Heilbronn
Alfred Kärcher SE & Co. KG,4.0,Data Analyst (m/w/d) Digitale Kanäle eCommerce,Winnenden
Orbem GmbH,4.0,Senior MRI Scientist,Munich
Leibniz-Institut für Zoo- und Wildtierforschung,4.4,Scientist (f/m/div) in full time in the field of wildlife disease proteomics,Berlin
Evotec,4.1,Computational Biologist (all genders),Göttingen
Hays,4.2,Data Enthusiast (m/w/d),Stuttgart
Jobware GmbH,3.8,Machine Learning Spezialist (m/w/d),Paderborn
Bruker,4.0,Software Engineer / Material Scientist (m/f/d),Karlsruhe
Exclusive Associates,3.0,Senior Data Scientist (m/w/d),Frankfurt am Main
Springer Nature,Not rated,Senior Research Associate (m/f/d) - permanent position - Institut of Neuropathology,Essen
RWTH Aachen,Not rated,Research Assistant/Associate (f/m/d),Aachen
Proteros biostructures GmbH,Not rated,Research Scientist PROTEIN CRYSTALLOGRAPHY with Project Management skills (gn),Munich
Simon-Kucher & Partners,Not rated,(Senior) Consultant Data Scientist (m/w/d),Germany
Deutsche Bundesbank,Not rated,"Praktikum Data-Science/Statistik im Bereich Indikatoren der preislichen Wettbewerbsfähigkeit, Devisenkurse",Frankfurt am Main
Element Biosciences,Not rated,Senior Field Application Scientist - Germany/DACH,Berlin
rumble GmbH & Co. KG,Not rated,Newsroom Data Analyst (m/w/d) für die Chefredaktion,Dortmund
SAP,Not rated,PhD Student (f/m/d) - for sustainable AI,Walldorf
Comma Soft,Not rated,(Senior) Data Science Consultant (m/w/d),Bonn
Comma Soft AG,Not rated,(Senior) Data Science Consultant (m/w/d),Bonn
Leibniz-Institut für Zoo- und Wildtierforschung,Not rated,Scientist (f/m/div) in full time in the field of wildlife metabolomics,Berlin
B.i.Team Gesellschaft für Softwareberatung mbH,Not rated,Data Architect/Engineer (m/w/d),Munich
Risk Solutions,Not rated,Senior Data Scientist (m/f/d),Karlsruhe
University of Paderborn,Not rated,MSCA - DC13 - PhD fellowship in explainable machine learning techniques to support the design of plant-based fermented food products.,Paderborn
Technische Universität München,Not rated,Postdoc in bioinformatics (scRNAseq data analysis),Munich
Leibniz-Institut für Pflanzenbiochemie,Not rated,Researcher (PostDoc Cheminformatics) (m/f/d),Halle (Saale)
ControlExpert GmbH,Not rated,Data Scientist (gn),Düsseldorf
"Optronics, System Technologies and Image Exploitation",Not rated,Scientist in the field of fiber drawing technology for active fluoride fibers,Oberkochen
Leibniz-Institut für Gemüse- und Zierpflanzenbau (IGZ) e.V.,Not rated,"Scientist (f,m,div) in the area Assessment of N-Emission in open-field vegetable production",Großbeeren
Syskron GmbH,Not rated,Senior Data Engineer - Machine Learning,Regensburg
ERGO Direkt,Not rated,(Senior) Data Engineer (m/w/d),Nuremberg
msg systems ag,Not rated,Consultant Data Science & Business Intelligence / Banking (m/w/d),Berlin
adesta,Not rated,Senior Scientist (m/f/d),Darmstadt
ALDI SÜD,Not rated,Manager Demands & User Experience Data & Analytics (m/w/d),Mülheim an der Ruhr
BioNTech AG,Not rated,(Senior) Scientist* Biostatistics & Computational Biology,Mainz
niologic,Not rated,Physiker/Mathematiker (m/w/d) als Trainee KI-Architektur,Hürth
InstruNEXT GmbH,Not rated,Werkstudent (m/w/d),Würzburg
Langton Howarth,Not rated,Field Application Scientist,Frankfurt am Main
Deutsches Elektronen-Synchrotron DESY,Not rated,Senior Scientist for a Permanent Position in Accelerator Physics,Zeuthen
initions GmbH,Not rated,(Junior) Berater Business Intelligence (m/w/d),Köln
Klinikum der Universität München,Not rated,"Postdoctoral scientist in antiviral immunity and vaccinology (PhD, MD, pharmacist, veterinarian or equivalent) (m/w/d)",Munich
"Optronics, System Technologies and Image Exploitation",Not rated,Scientist in the field of solid-state lasers,Ettlingen
Produktionstechnologie,Not rated,Data Scientist* in der Produktion mit Promotionsabsicht,Aachen
ABB,Not rated,(Senior) Research Scientist (f/m/d) – Optimization & Control of Power Systems in Industrial Applications (80-100%),Ladenburg
Universitätsklinikum Heidelberg,Not rated,Postdoctoral Position - Climate Change and Health Intervention group (m/f/d),Heidelberg
FERCHAU,Not rated,(Senior) Data Scientist / Data Engineer (m/w/d),Stuttgart
GOLDBECK GmbH,Not rated,Data Scientist (m/w/d),Ulm
Universitätsklinikum Carl Gustav Carus,Not rated,PhD position in cancer immunotherapy – CAR-NK cells (w/m/x),Dresden
ABB,Not rated,(Senior) Scientist / Electrical Engineer – Novel Electromagnetic Actuation Systems (80-100%),Mannheim
Helmholtz-Zentrum für Umweltforschung UFZ,Not rated,PhD Researcher (f/m/x) – Investigating dissolved organic carbon quantity and quality in temperate headwaters for safe drinking water,Leipzig
Springer Nature,Not rated,Chemist / Material Scientist / Physicist (PhD) as a Theme Lead for the SOLBAT project,Stuttgart
Robert Bosch Centrum für Tumorerkrankungen,Not rated,PhD in Inflammation-driven Tumorigenesis (f/m/d),Stuttgart
BioNTech AG,Not rated,Software Engineer* Personalized Computational Genomics,Mainz
Ruhr Universität Bochum,Not rated,"Doctoral researcher (m,f,x) in Atom Probe Tomography and Transmission Electron Microscopy of High-Entropy Alloys",Bochum
Mercedes-Benz Tech Innovation GmbH,Not rated,Senior Data Engineer (m/w/d),Karlsruhe
HUK-COBURG Versicherungsgruppe,Not rated,Platform Engineer für Business Intelligence und Data Analytics Software (w/m/d),Coburg
Indivumed GmbH,Not rated,Senior Backend Software Engineer (m/f/d),Hamburg
Deutsches Krebsforschungszentrum,Not rated,Computational Postdoc,Heidelberg
JSMC-Cluster Balance of the Microverse,Not rated,Postdoctoral Researcher Position: Modelling Stochastic Switching in Microbial Populations,Jena
Roche,Not rated,RDG Postdoc in Biophysics (m/f/d),Penzberg
Leibniz-Zentrum für Agrarlandschaftsforschung (ZALF) e. V.,Not rated,Tenure Track Position for a Scientist (m/f/d) on “Biodiversity Interactions with Land Use in Agricultural Landscapes” with prospect of working group lead [Reference N° T03-2024],Müncheberg
Capgemini Invent,Not rated,Senior Consultant / Manager (Gen) AI & Data Scientist | AI Garage (m/w/d),Berlin
E.ON,Not rated,Senior MLOps Engineer (m/w/d),Munich
1&1 Telecommunication SE,Not rated,BI Entwickler (w/m/d),Karlsruhe
Max-Planck-Institut für Neurobiologie des Verhaltens – caesar,Not rated,Ph.D. Systems Neuroscience (m/w/div),Bonn
DEED Consulting GmbH,Not rated,Data Scientist | IT Consultant (m/w/d),Langenfeld (Rheinland)
Max-Planck-Institut für Neurobiologie des Verhaltens – caesar,Not rated,Postdoc Systems Neuroscience (m/w/div),Bonn
InstaDeep,Not rated,"Applied Research Scientist, Cryo-Electron Microscopy and Tomography",Berlin
IUF - Leibniz-Institut für umweltmedizinische Forschung GmbH,Not rated,Student (m/w/d) for a Master Thesis in the core unit GEMD (II),Düsseldorf
Evotec,Not rated,Research Scientist (all genders) - Bioinformatics,Göttingen
ABB,Not rated,Firmware Engineer – Fieldbus Development (m/w/d),Heidelberg
Universitätsklinikum Ulm,Not rated,PhD position (f/m/d) in translational biochemistry/biophysics with focus on neurogenetic disorders,Ulm
Fritz-Haber-Institut der Max-Planck-Gesellschaft,Not rated,Postdoctoral Position (f/m/d) metal-based catalysis for energy conversion,Berlin
Cofinpro AG,Not rated,Senior AI / ML Engineer (w/m/d),Frankfurt am Main
Springer Nature,Not rated,Postdoc in Computational Genomics – Machine Learning for Multi-Omics Profiling of Cancer Evolution,Heidelberg
MeJuvante GmbH,Not rated,MEJUVANTE BUSINESS INTELLIGENCE DEVELOPER (M/F/D),Eschborn
Ascent Digital Services DE GmbH,Not rated,Senior Software Engineer (M/D/W),Germany
ABB,Not rated,PhD Candidate for Software Architecture (ABB/KIT),Ladenburg
MVI Group GmbH,Not rated,Technical Lead (all genders) Künstliche Intelligenz,Wolfsburg
MVI PROPLANT Nord GmbH,Not rated,Technical Lead (all genders) Künstliche Intelligenz,Wolfsburg
Finanz Informatik GmbH & Co. KG,Not rated,Software-Entwickler (m/w/d),Frankfurt am Main
Berliner Institut für Gesundheitsforschung in der Charité,Not rated,Starting from 01.05.2024 for three years the BIH is looking for a **Ph.D. student (f/m/d) - Translational Immunology**,Berlin
Technische Universität München,Not rated,PhD/PostDoc position in the Neural Interfacing Research Group at MIRMI-TUM (Garmisch-Partenkirchen site),Munich
Helmholtz Zentrum München,Not rated,Postdoc - Adaptive immunity biomarkers for the diagnosis of chronic obstructive pulmonary disease (f/m/x),Munich
RWTH Aachen University,Not rated,"Research Assistant/Associate (f/m/d) PhD students for ""Research and Development in the Field of Optical Flow Diagnostics"" (TME 129_231200)",Aachen
Technische Universität München,Not rated,Senior Research Team Leader/PostDoc in Computational Materials Science (m/f/d),Munich
Apple,Not rated,Senior Computational Imaging Development & Calibration Scientist - Hardware Test Engineering Group,Munich
Nigel Frank International Limited,Not rated,Data Analyst (m/w/d) Telekommunikation,Bonn
Open Logic Systems GmbH & Co. KG,Not rated,Bachelor-/Master-Thesis: m/w/d,Münster
Lunit,Not rated,(Global) Senior AI Research Scientist,Frankfurt am Main
Freistaat Sachsen,Not rated,Doctoral Candidate (DC) / PhD Position (m/f/x) Optics and Photonics of Condensed Matter,Chemnitz
Comma Soft,Not rated,(Senior) Machine Learning Engineer DevOps/MLOps (m/w/d),Bonn
Comma Soft AG,Not rated,(Senior) Machine Learning Engineer DevOps/MLOps (m/w/d),Bonn
CureVac,Not rated,Senior Scientist (f/m/d) RNA Delivery & Formulation,Tübingen
Walldorf Consulting GmbH,Not rated,Softwareentwickler,Köln
KLA,Not rated,Principal Electron-Optics Research Scientist (E),Dresden
Orbem GmbH,Not rated,MRI Scientist,Munich
Haufe Group,Not rated,FULL STACK ENTWICKLER:IN LIFE CYCLE NURTURING - LEXOFFICE (W/D/M),Freiburg im Breisgau
BioTalent,Not rated,Senior/Principal Scientist - Computational Biology,Munich
INTEL,Not rated,Research Scientist - Wireless Sensing and Communications (f/m/d),Karlsruhe
Springer Nature,Not rated,Senior Scientist for a Permanent Position in Accelerator Physics,Germany
Merck KGaA,Not rated,Associate Director Real World Evidence Scientist (all genders) - (part-time/full-time),Darmstadt
Universität Kassel,Not rated,"Research Assistant/Post doc (m/f/d), EG 13 TV-H, in the Department of Mechanical Engineering, Kassel Institute for Sustainability, - Chair of Sustainable Technology Design",Kassel
Finanz Informatik GmbH & Co. KG,Not rated,Java-Entwickler (m/w/d),Frankfurt am Main
DER TECHHUNTER,Not rated,Software Engineering Manager (m/f/d),Berlin
KLA,Not rated,Software Development Engineer (m/f/d),Weilburg
SMS group GmbH Düsseldorf,Not rated,Full Stack Developer (m/w/d),Düsseldorf
Cognitivo GmbH,Not rated,Werkstudent Java-Entwickler (m/w/d),Karlsruhe
pacemaker,Not rated,(Senior) Full Stack Developer (m/w/d),Münster
thyssenkrupp Materials DataflowWorks GmbH,Not rated,(Senior) Full Stack Developer (m/w/d),Berlin
Universität Kassel,Not rated,"Research Assistant/Post doc (m/f/d), EG 13 TV-H, in the Department of Mechanical Engineering, Kassel Institute for Sustainability, - Chair of Sustainable Technology Design",Kassel
